date,location,cases_total,cases_active,cases_recovered,deaths
2020/10/08,Fish Creek,364,30.0,332.0,2.0
2020/11/11,Fish Creek,619,160.0,456.0,3.0
2020/12/15,Fish Creek,1379,325.0,1050.0,4.0
2020/08/20,Fish Creek,275,14.0,260.0,1.0
2021/03/07,Fish Creek,2272,79.0,2158.0,35.0
2021/03/28,Fish Creek,2492,187.0,2270.0,35.0
2020/12/17,Fish Creek,1427,308.0,1114.0,5.0
2021/04/17,Fish Creek,2968,392.0,2538.0,38.0
2020/09/28,Fish Creek,339,25.0,313.0,1.0
2020/09/14,Fish Creek,317,24.0,292.0,1.0
2020/12/19,Fish Creek,1453,288.0,1160.0,5.0
2021/01/08,Fish Creek,1768,246.0,1509.0,13.0
2021/05/29,Fish Creek,4362,178.0,4142.0,42.0
2020/11/09,Fish Creek,587,152.0,433.0,2.0
2021/03/08,Fish Creek,2283,86.0,2162.0,35.0
2021/01/09,Fish Creek,1779,240.0,1526.0,13.0
2020/12/18,Fish Creek,1439,295.0,1139.0,5.0
2021/03/16,Fish Creek,2322,86.0,2201.0,35.0
2020/10/29,Fish Creek,459,78.0,379.0,2.0
2021/05/14,Fish Creek,4159,674.0,3444.0,41.0
2021/01/10,Fish Creek,1789,236.0,1540.0,13.0
2021/05/20,Fish Creek,4279,459.0,3778.0,42.0
2021/05/19,Fish Creek,4263,493.0,3729.0,41.0
2021/05/28,Fish Creek,4353,185.0,4126.0,42.0
2021/05/07,Fish Creek,3843,630.0,3174.0,39.0
2020/11/15,Fish Creek,686,180.0,503.0,3.0
2020/10/13,Fish Creek,369,21.0,346.0,2.0
2021/03/26,Fish Creek,2465,169.0,2261.0,35.0
2020/09/29,Fish Creek,344,29.0,314.0,1.0
2021/02/20,Fish Creek,2199,65.0,2104.0,30.0
2021/02/08,Fish Creek,2157,116.0,2014.0,27.0
2020/11/17,Fish Creek,713,186.0,524.0,3.0
2021/05/03,Fish Creek,3596,529.0,3028.0,39.0
2020/12/02,Fish Creek,1046,283.0,759.0,4.0
2021/04/26,Fish Creek,3275,468.0,2769.0,38.0
2021/02/07,Fish Creek,2155,132.0,1996.0,27.0
2020/11/20,Fish Creek,766,201.0,562.0,3.0
2020/09/09,Fish Creek,312,27.0,284.0,1.0
2020/12/03,Fish Creek,1079,301.0,774.0,4.0
2020/09/07,Fish Creek,309,31.0,277.0,1.0
2021/02/09,Fish Creek,2160,110.0,2023.0,27.0
2020/10/22,Fish Creek,403,40.0,361.0,2.0
2020/08/31,Fish Creek,292,18.0,273.0,1.0
2020/08/18,Fish Creek,271,16.0,254.0,1.0
2020/10/19,Fish Creek,385,23.0,360.0,2.0
2021/02/06,Fish Creek,2152,134.0,1991.0,27.0
2021/03/25,Fish Creek,2440,149.0,2256.0,35.0
2021/05/04,Fish Creek,3664,555.0,3070.0,39.0
2021/02/05,Fish Creek,2146,140.0,1980.0,26.0
2021/02/22,Fish Creek,2203,67.0,2106.0,30.0
2020/08/30,Fish Creek,291,20.0,270.0,1.0
2021/02/04,Fish Creek,2133,143.0,1964.0,26.0
2020/10/20,Fish Creek,393,32.0,359.0,2.0
2021/05/25,Fish Creek,4323,255.0,4026.0,42.0
2021/02/03,Fish Creek,2130,153.0,1951.0,26.0
2020/12/04,Fish Creek,1117,319.0,794.0,4.0
2021/02/21,Fish Creek,2197,65.0,2102.0,30.0
2020/08/13,Fish Creek,268,17.0,250.0,1.0
2020/08/16,Fish Creek,271,19.0,251.0,1.0
2021/02/10,Fish Creek,2173,103.0,2041.0,29.0
2021/02/16,Fish Creek,2192,76.0,2086.0,30.0
2020/11/18,Fish Creek,731,189.0,539.0,3.0
2021/04/06,Fish Creek,2639,234.0,2368.0,37.0
2021/04/28,Fish Creek,3356,484.0,2834.0,38.0
2021/02/15,Fish Creek,2193,80.0,2083.0,30.0
2020/08/17,Fish Creek,271,18.0,252.0,1.0
2020/10/14,Fish Creek,369,15.0,352.0,2.0
2021/02/17,Fish Creek,2195,71.0,2094.0,30.0
2021/02/14,Fish Creek,2190,91.0,2070.0,29.0
2020/11/29,Fish Creek,979,278.0,697.0,4.0
2020/08/25,Fish Creek,278,13.0,264.0,1.0
2020/10/15,Fish Creek,372,15.0,355.0,2.0
2021/05/27,Fish Creek,4343,200.0,4101.0,42.0
2021/04/09,Fish Creek,2726,264.0,2425.0,37.0
2021/05/26,Fish Creek,4334,225.0,4067.0,42.0
2021/02/13,Fish Creek,2184,89.0,2066.0,29.0
2021/05/01,Fish Creek,3495,501.0,2956.0,38.0
2021/04/27,Fish Creek,3329,494.0,2797.0,38.0
2021/02/18,Fish Creek,2201,68.0,2103.0,30.0
2021/02/12,Fish Creek,2180,92.0,2059.0,29.0
2021/02/11,Fish Creek,2177,96.0,2052.0,29.0
2020/11/30,Fish Creek,995,271.0,720.0,4.0
2020/09/20,Fish Creek,323,16.0,306.0,1.0
2020/11/28,Fish Creek,943,261.0,678.0,4.0
2020/09/21,Fish Creek,324,14.0,309.0,1.0
2020/12/01,Fish Creek,1012,274.0,734.0,4.0
2021/02/19,Fish Creek,2198,68.0,2100.0,30.0
2020/11/21,Fish Creek,786,207.0,576.0,3.0
2021/05/02,Fish Creek,3552,529.0,2985.0,38.0
2020/10/18,Fish Creek,383,22.0,359.0,2.0
2021/03/27,Fish Creek,2478,176.0,2267.0,35.0
2020/11/22,Fish Creek,812,217.0,592.0,3.0
2021/04/11,Fish Creek,2775,290.0,2448.0,37.0
2021/04/10,Fish Creek,2754,281.0,2436.0,37.0
2021/04/04,Fish Creek,2585,218.0,2330.0,37.0
2020/12/07,Fish Creek,1203,353.0,846.0,4.0
2021/04/22,Fish Creek,3174,455.0,2681.0,38.0
2021/02/25,Fish Creek,2216,61.0,2124.0,31.0
2021/05/30,Fish Creek,4373,169.0,4162.0,42.0
2020/09/30,Fish Creek,346,28.0,317.0,1.0
2020/08/26,Fish Creek,279,11.0,267.0,1.0
2021/05/24,Fish Creek,4314,295.0,3977.0,42.0
2020/12/06,Fish Creek,1165,339.0,822.0,4.0
2021/03/24,Fish Creek,2424,136.0,2253.0,35.0
2020/10/12,Fish Creek,367,21.0,344.0,2.0
2021/01/28,Fish Creek,2085,211.0,1853.0,21.0
2021/03/22,Fish Creek,2386,109.0,2242.0,35.0
2021/02/24,Fish Creek,2209,56.0,2122.0,31.0
2021/02/01,Fish Creek,2110,157.0,1927.0,26.0
2020/09/17,Fish Creek,318,19.0,298.0,1.0
2020/11/16,Fish Creek,704,190.0,511.0,3.0
2021/01/29,Fish Creek,2091,203.0,1866.0,22.0
2021/01/31,Fish Creek,2102,188.0,1888.0,26.0
2020/11/27,Fish Creek,904,235.0,665.0,4.0
2021/01/27,Fish Creek,2064,209.0,1835.0,20.0
2021/05/05,Fish Creek,3737,589.0,3109.0,39.0
2021/04/24,Fish Creek,3227,457.0,2731.0,39.0
2021/02/23,Fish Creek,2206,60.0,2115.0,31.0
2021/02/02,Fish Creek,2116,148.0,1942.0,26.0
2020/10/21,Fish Creek,394,32.0,360.0,2.0
2021/02/26,Fish Creek,2222,61.0,2129.0,32.0
2021/01/30,Fish Creek,2097,191.0,1880.0,26.0
2020/12/08,Fish Creek,1229,353.0,872.0,4.0
2020/12/05,Fish Creek,1144,331.0,809.0,4.0
2021/05/06,Fish Creek,3778,595.0,3144.0,39.0
2021/03/27,Lower NE,5326,327.0,4984.0,15.0
2020/10/04,Lower NE,1065,90.0,974.0,1.0
2021/03/14,Lower NE,4999,178.0,4807.0,14.0
2020/07/30,Lower NE,671,52.0,618.0,1.0
2020/08/25,Lower NE,746,44.0,701.0,1.0
2020/07/05,Lower NE,585,15.0,569.0,1.0
2021/04/14,Lower NE,5866,423.0,5427.0,16.0
2020/12/01,Lower NE,2287,516.0,1767.0,4.0
2020/11/30,Lower NE,2230,501.0,1725.0,4.0
2020/12/20,Lower NE,3357,756.0,2595.0,6.0
2021/05/19,Lower NE,7646,724.0,6900.0,22.0
2020/09/10,Lower NE,895,90.0,804.0,1.0
2020/05/12,Lower NE,427,126.0,300.0,1.0
2020/09/29,Lower NE,1040,89.0,950.0,1.0
2020/12/07,Lower NE,2614,624.0,1985.0,5.0
2021/03/21,Lower NE,5190,276.0,4900.0,14.0
2020/05/19,Lower NE,473,92.0,380.0,1.0
2020/07/15,Lower NE,616,36.0,579.0,1.0
2020/12/27,Lower NE,3560,560.0,2994.0,6.0
2020/09/27,Lower NE,1014,87.0,926.0,1.0
2021/03/28,Lower NE,5356,341.0,5000.0,15.0
2020/07/13,Lower NE,610,31.0,578.0,1.0
2021/05/18,Lower NE,7626,772.0,6833.0,21.0
2020/12/09,Lower NE,2706,632.0,2069.0,5.0
2021/03/13,Lower NE,4984,172.0,4798.0,14.0
2020/04/03,Lower NE,41,,,
2020/12/22,Lower NE,3438,721.0,2711.0,6.0
2020/03/26,Lower NE,21,,,
2021/05/23,Lower NE,7722,532.0,7168.0,22.0
2020/09/07,Lower NE,890,141.0,748.0,1.0
2020/07/02,Lower NE,580,15.0,564.0,1.0
2020/11/29,Lower NE,2207,492.0,1711.0,4.0
2020/11/18,Lower NE,1758,290.0,1465.0,3.0
2020/11/15,Lower NE,1691,298.0,1390.0,3.0
2020/12/08,Lower NE,2678,639.0,2034.0,5.0
2021/04/11,Lower NE,5776,408.0,5352.0,16.0
2021/04/09,Lower NE,5714,403.0,5295.0,16.0
2020/05/03,Lower NE,363,205.0,157.0,1.0
2021/03/22,Lower NE,5216,291.0,4911.0,14.0
2021/05/27,Lower NE,7814,361.0,7431.0,22.0
2020/11/09,Lower NE,1558,283.0,1273.0,2.0
2020/12/21,Lower NE,3397,730.0,2661.0,6.0
2020/12/10,Lower NE,2761,639.0,2117.0,5.0
2020/05/15,Lower NE,449,100.0,348.0,1.0
2020/04/11,Lower NE,72,31.0,41.0,0.0
2020/07/21,Lower NE,639,45.0,593.0,1.0
2020/07/12,Lower NE,610,30.0,579.0,1.0
2020/08/03,Lower NE,682,46.0,635.0,1.0
2020/09/13,Lower NE,913,78.0,834.0,1.0
2021/03/20,Lower NE,5164,260.0,4890.0,14.0
2020/12/16,Lower NE,3133,728.0,2400.0,5.0
2020/08/24,Lower NE,737,38.0,698.0,1.0
2021/05/21,Lower NE,7681,604.0,7055.0,22.0
2020/07/19,Lower NE,631,47.0,583.0,1.0
2020/12/15,Lower NE,3081,732.0,2344.0,5.0
2020/07/09,Lower NE,596,20.0,575.0,1.0
2020/11/12,Lower NE,1607,251.0,1354.0,2.0
2020/12/13,Lower NE,2959,693.0,2261.0,5.0
2021/03/25,Lower NE,5276,298.0,4963.0,15.0
2020/05/14,Lower NE,442,112.0,329.0,1.0
2020/07/16,Lower NE,618,37.0,580.0,1.0
2021/05/22,Lower NE,7704,561.0,7121.0,22.0
2020/07/08,Lower NE,591,15.0,575.0,1.0
2020/05/06,Lower NE,391,193.0,197.0,1.0
2020/09/24,Lower NE,998,90.0,907.0,1.0
2020/12/04,Lower NE,2445,573.0,1868.0,4.0
2021/04/13,Lower NE,5823,409.0,5398.0,16.0
2021/04/10,Lower NE,5737,400.0,5321.0,16.0
2020/05/17,Lower NE,463,96.0,366.0,1.0
2020/10/01,Lower NE,1041,79.0,961.0,1.0
2020/05/04,Lower NE,381,221.0,159.0,1.0
2020/08/04,Lower NE,686,39.0,646.0,1.0
2021/03/18,Lower NE,5103,223.0,4866.0,14.0
2020/12/14,Lower NE,3025,720.0,2300.0,5.0
2021/05/25,Lower NE,7757,406.0,7329.0,22.0
2020/09/03,Lower NE,854,119.0,734.0,1.0
2021/05/24,Lower NE,7745,463.0,7260.0,22.0
2021/03/17,Lower NE,5072,207.0,4851.0,14.0
2020/07/07,Lower NE,588,16.0,571.0,1.0
2020/05/16,Lower NE,456,102.0,353.0,1.0
2020/08/05,Lower NE,684,35.0,648.0,1.0
2020/03/27,Lower NE,30,,,
2020/12/19,Lower NE,3295,751.0,2538.0,6.0
2020/12/11,Lower NE,2830,650.0,2175.0,5.0
2020/12/05,Lower NE,2504,598.0,1902.0,4.0
2021/03/16,Lower NE,5050,197.0,4839.0,14.0
2020/07/20,Lower NE,634,49.0,584.0,1.0
2020/12/18,Lower NE,3252,756.0,2490.0,6.0
2020/07/06,Lower NE,587,15.0,571.0,1.0
2020/09/30,Lower NE,1041,85.0,955.0,1.0
2021/05/26,Lower NE,7795,387.0,7386.0,22.0
2020/12/03,Lower NE,2379,547.0,1828.0,4.0
2020/05/18,Lower NE,467,93.0,373.0,1.0
2021/03/26,Lower NE,5302,315.0,4972.0,15.0
2020/12/12,Lower NE,2891,670.0,2216.0,5.0
2020/12/02,Lower NE,2334,539.0,1791.0,4.0
2020/12/17,Lower NE,3194,746.0,2442.0,6.0
2020/12/06,Lower NE,2565,618.0,1942.0,5.0
2020/09/09,Lower NE,895,99.0,795.0,1.0
2021/03/24,Lower NE,5258,299.0,4945.0,14.0
2020/11/11,Lower NE,1594,265.0,1327.0,2.0
2020/11/16,Lower NE,1715,298.0,1414.0,3.0
2020/04/09,Lower NE,58,34.0,24.0,0.0
2020/11/17,Lower NE,1733,294.0,1436.0,3.0
2020/03/31,Lower NE,33,,,
2021/05/20,Lower NE,7665,660.0,6983.0,22.0
2020/03/29,Lower NE,33,,,
2021/01/11,Lower NE,4024,467.0,3553.0,4.0
2020/11/08,Lower NE,1523,263.0,1258.0,2.0
2021/05/06,Lower NE,6934,705.0,6209.0,20.0
2020/10/12,Lower NE,1115,76.0,1038.0,1.0
2020/10/21,Lower NE,1199,105.0,1093.0,1.0
2020/09/17,Lower NE,948,67.0,880.0,1.0
2021/02/24,Lower NE,4754,158.0,4583.0,13.0
2021/02/01,Lower NE,4482,285.0,4189.0,8.0
2020/05/29,Lower NE,532,91.0,440.0,1.0
2020/08/30,Lower NE,809,94.0,714.0,1.0
2020/06/12,Lower NE,556,26.0,528.0,2.0
2020/04/28,Lower NE,301,199.0,101.0,1.0
2020/04/22,Lower NE,196,138.0,57.0,1.0
2021/02/02,Lower NE,4499,282.0,4209.0,8.0
2021/04/24,Lower NE,6267,496.0,5754.0,17.0
2020/08/13,Lower NE,706,31.0,674.0,1.0
2021/02/23,Lower NE,4739,157.0,4569.0,13.0
2021/05/05,Lower NE,6873,684.0,6170.0,19.0
2021/02/03,Lower NE,4524,284.0,4232.0,8.0
2020/06/11,Lower NE,554,26.0,526.0,2.0
2020/10/20,Lower NE,1184,96.0,1087.0,1.0
2021/02/04,Lower NE,4549,268.0,4273.0,8.0
2020/05/30,Lower NE,537,91.0,445.0,1.0
2021/01/31,Lower NE,4458,286.0,4164.0,8.0
2021/02/22,Lower NE,4727,171.0,4543.0,13.0
2020/06/13,Lower NE,558,28.0,528.0,2.0
2021/02/25,Lower NE,4778,173.0,4592.0,13.0
2020/04/29,Lower NE,324,210.0,113.0,1.0
2021/01/25,Lower NE,4368,357.0,4005.0,6.0
2020/05/27,Lower NE,517,89.0,427.0,1.0
2021/02/27,Lower NE,4803,178.0,4611.0,14.0
2020/06/16,Lower NE,566,29.0,535.0,2.0
2020/08/19,Lower NE,721,30.0,690.0,1.0
2021/05/08,Lower NE,7096,777.0,6299.0,20.0
2021/01/26,Lower NE,4380,341.0,4033.0,6.0
2020/09/22,Lower NE,968,69.0,898.0,1.0
2021/01/27,Lower NE,4399,332.0,4060.0,7.0
2020/06/15,Lower NE,560,23.0,535.0,2.0
2021/04/22,Lower NE,6203,496.0,5690.0,17.0
2020/08/12,Lower NE,705,34.0,670.0,1.0
2021/02/26,Lower NE,4793,180.0,4600.0,13.0
2020/10/22,Lower NE,1211,111.0,1099.0,1.0
2021/01/28,Lower NE,4418,330.0,4081.0,7.0
2020/05/28,Lower NE,524,88.0,435.0,1.0
2021/05/07,Lower NE,7013,743.0,6250.0,20.0
2020/04/20,Lower NE,168,113.0,54.0,1.0
2021/01/29,Lower NE,4428,315.0,4105.0,8.0
2020/06/14,Lower NE,558,21.0,535.0,2.0
2021/01/30,Lower NE,4448,303.0,4137.0,8.0
2020/10/25,Lower NE,1246,113.0,1132.0,1.0
2021/02/05,Lower NE,4562,262.0,4292.0,8.0
2021/05/04,Lower NE,6796,647.0,6130.0,19.0
2020/10/18,Lower NE,1170,95.0,1074.0,1.0
2021/02/11,Lower NE,4637,241.0,4386.0,10.0
2021/02/12,Lower NE,4645,238.0,4396.0,11.0
2020/06/05,Lower NE,550,59.0,490.0,1.0
2021/04/27,Lower NE,6409,557.0,5834.0,18.0
2021/02/18,Lower NE,4703,187.0,4505.0,11.0
2021/02/13,Lower NE,4650,229.0,4410.0,11.0
2021/05/01,Lower NE,6625,634.0,5972.0,19.0
2020/10/14,Lower NE,1131,74.0,1056.0,1.0
2020/09/21,Lower NE,962,69.0,892.0,1.0
2020/10/15,Lower NE,1144,84.0,1059.0,1.0
2020/06/04,Lower NE,549,62.0,486.0,1.0
2021/02/14,Lower NE,4658,215.0,4432.0,11.0
2020/06/02,Lower NE,548,70.0,477.0,1.0
2021/02/17,Lower NE,4692,191.0,4490.0,11.0
2020/08/17,Lower NE,714,29.0,684.0,1.0
2020/04/25,Lower NE,242,167.0,74.0,1.0
2021/02/15,Lower NE,4664,203.0,4450.0,11.0
2020/06/03,Lower NE,549,64.0,484.0,1.0
2021/04/28,Lower NE,6468,589.0,5861.0,18.0
2021/02/16,Lower NE,4676,198.0,4467.0,11.0
2020/06/06,Lower NE,554,54.0,499.0,1.0
2020/06/10,Lower NE,549,30.0,517.0,2.0
2020/06/01,Lower NE,547,72.0,474.0,1.0
2021/02/19,Lower NE,4719,186.0,4522.0,11.0
2021/02/06,Lower NE,4576,261.0,4307.0,8.0
2020/04/23,Lower NE,209,147.0,61.0,1.0
2021/02/07,Lower NE,4588,258.0,4322.0,8.0
2020/06/09,Lower NE,546,34.0,510.0,2.0
2021/02/21,Lower NE,4717,177.0,4527.0,13.0
2021/04/26,Lower NE,6354,543.0,5793.0,18.0
2020/08/18,Lower NE,716,27.0,688.0,1.0
2020/10/19,Lower NE,1177,94.0,1082.0,1.0
2020/05/31,Lower NE,543,93.0,449.0,1.0
2020/10/13,Lower NE,1126,84.0,1041.0,1.0
2021/02/08,Lower NE,4597,250.0,4339.0,8.0
2021/05/03,Lower NE,6725,641.0,6065.0,19.0
2020/08/31,Lower NE,827,108.0,718.0,1.0
2020/08/16,Lower NE,709,24.0,684.0,1.0
2021/02/20,Lower NE,4716,178.0,4525.0,13.0
2020/06/08,Lower NE,542,35.0,505.0,2.0
2021/02/09,Lower NE,4611,248.0,4355.0,8.0
2020/09/20,Lower NE,960,69.0,890.0,1.0
2021/02/10,Lower NE,4623,242.0,4372.0,9.0
2021/05/02,Lower NE,6703,664.0,6020.0,19.0
2020/04/26,Lower NE,260,175.0,84.0,1.0
2020/04/24,Lower NE,234,168.0,65.0,1.0
2020/07/01,Lower NE,579,15.0,563.0,1.0
2020/10/08,Lower NE,1085,73.0,1011.0,1.0
2021/01/24,Lower NE,4353,365.0,3982.0,6.0
2021/01/07,Lower NE,3913,452.0,3458.0,3.0
2020/05/02,Lower NE,353,214.0,138.0,1.0
2020/09/02,Lower NE,847,116.0,730.0,1.0
2021/03/09,Lower NE,4935,190.0,4731.0,14.0
2021/04/17,Lower NE,5961,424.0,5520.0,17.0
2020/06/26,Lower NE,579,23.0,554.0,2.0
2021/05/15,Lower NE,7541,858.0,6662.0,21.0
2020/05/22,Lower NE,484,85.0,398.0,1.0
2021/01/08,Lower NE,3942,477.0,3462.0,3.0
2020/08/09,Lower NE,701,42.0,658.0,1.0
2021/01/09,Lower NE,3979,482.0,3493.0,4.0
2021/03/08,Lower NE,4923,191.0,4718.0,14.0
2020/09/23,Lower NE,984,75.0,908.0,1.0
2020/06/25,Lower NE,576,19.0,555.0,2.0
2021/01/10,Lower NE,4008,480.0,3524.0,4.0
2021/05/14,Lower NE,7489,867.0,6601.0,21.0
2020/10/29,Lower NE,1330,161.0,1168.0,1.0
2020/10/06,Lower NE,1073,76.0,996.0,1.0
2020/04/14,Lower NE,110,66.0,44.0,0.0
2021/03/07,Lower NE,4914,194.0,4706.0,14.0
2020/06/24,Lower NE,575,21.0,552.0,2.0
2020/04/13,Lower NE,94,52.0,42.0,0.0
2020/05/23,Lower NE,489,85.0,403.0,1.0
2021/01/06,Lower NE,3875,438.0,3434.0,3.0
2021/03/10,Lower NE,4953,194.0,4745.0,14.0
2020/12/28,Lower NE,3589,533.0,3051.0,5.0
2021/03/12,Lower NE,4975,180.0,4781.0,14.0
2020/12/29,Lower NE,3618,503.0,3111.0,4.0
2020/05/20,Lower NE,476,89.0,386.0,1.0
2020/08/27,Lower NE,776,67.0,708.0,1.0
2020/08/23,Lower NE,736,39.0,696.0,1.0
2021/04/15,Lower NE,5892,418.0,5458.0,16.0
2020/06/29,Lower NE,584,20.0,562.0,2.0
2021/05/17,Lower NE,7594,803.0,6770.0,21.0
2020/04/12,Lower NE,76,35.0,41.0,0.0
2020/08/06,Lower NE,690,38.0,651.0,1.0
2021/01/03,Lower NE,3767,433.0,3331.0,3.0
2021/03/11,Lower NE,4965,179.0,4772.0,14.0
2020/11/03,Lower NE,1414,211.0,1201.0,2.0
2020/06/28,Lower NE,583,24.0,557.0,2.0
2021/01/04,Lower NE,3804,435.0,3366.0,3.0
2020/10/05,Lower NE,1067,79.0,987.0,1.0
2021/01/05,Lower NE,3849,454.0,3392.0,3.0
2020/05/21,Lower NE,479,85.0,393.0,1.0
2021/05/16,Lower NE,7541,858.0,6662.0,21.0
2020/09/14,Lower NE,927,85.0,841.0,1.0
2020/06/27,Lower NE,579,21.0,556.0,2.0
2020/04/19,Lower NE,161,106.0,54.0,1.0
2021/04/18,Lower NE,6002,438.0,5547.0,17.0
2020/06/23,Lower NE,575,25.0,548.0,2.0
2020/06/20,Lower NE,570,30.0,538.0,2.0
2021/01/19,Lower NE,4232,402.0,3824.0,6.0
2020/04/18,Lower NE,148,96.0,51.0,1.0
2021/03/02,Lower NE,4844,187.0,4643.0,14.0
2021/01/20,Lower NE,4250,381.0,3863.0,6.0
2020/06/19,Lower NE,570,31.0,537.0,2.0
2020/10/26,Lower NE,1259,113.0,1145.0,1.0
2021/05/10,Lower NE,7210,807.0,6382.0,21.0
2021/01/21,Lower NE,4274,369.0,3899.0,6.0
2020/08/11,Lower NE,702,33.0,668.0,1.0
2021/03/01,Lower NE,4824,184.0,4626.0,14.0
2020/06/18,Lower NE,568,30.0,536.0,2.0
2020/05/26,Lower NE,512,92.0,419.0,1.0
2021/01/22,Lower NE,4319,379.0,3934.0,6.0
2020/09/01,Lower NE,835,110.0,724.0,1.0
2021/01/23,Lower NE,4339,370.0,3963.0,6.0
2021/05/09,Lower NE,7159,796.0,6342.0,21.0
2020/09/16,Lower NE,945,72.0,872.0,1.0
2021/04/21,Lower NE,6167,493.0,5657.0,17.0
2020/06/17,Lower NE,569,32.0,535.0,2.0
2021/02/28,Lower NE,4819,190.0,4615.0,14.0
2021/05/11,Lower NE,7297,831.0,6445.0,21.0
2021/01/12,Lower NE,4041,455.0,3581.0,5.0
2020/05/25,Lower NE,500,87.0,412.0,1.0
2020/10/07,Lower NE,1075,64.0,1010.0,1.0
2021/05/13,Lower NE,7429,871.0,6537.0,21.0
2021/01/13,Lower NE,4080,454.0,3620.0,6.0
2021/03/05,Lower NE,4884,189.0,4681.0,14.0
2020/10/28,Lower NE,1298,134.0,1163.0,1.0
2020/08/20,Lower NE,727,35.0,691.0,1.0
2021/01/14,Lower NE,4099,443.0,3650.0,6.0
2020/09/15,Lower NE,940,87.0,852.0,1.0
2020/06/22,Lower NE,574,27.0,545.0,2.0
2020/08/10,Lower NE,701,35.0,665.0,1.0
2020/05/24,Lower NE,497,88.0,408.0,1.0
2021/01/15,Lower NE,4122,465.0,3651.0,6.0
2021/03/04,Lower NE,4870,182.0,4674.0,14.0
2020/05/01,Lower NE,346,213.0,132.0,1.0
2021/05/12,Lower NE,7362,866.0,6475.0,21.0
2020/04/17,Lower NE,142,95.0,47.0,0.0
2021/01/16,Lower NE,4152,434.0,3712.0,6.0
2020/06/21,Lower NE,574,34.0,538.0,2.0
2021/01/17,Lower NE,4177,417.0,3754.0,6.0
2020/10/27,Lower NE,1277,122.0,1154.0,1.0
2021/04/19,Lower NE,6051,440.0,5594.0,17.0
2021/03/03,Lower NE,4859,189.0,4656.0,14.0
2021/01/18,Lower NE,4206,402.0,3798.0,6.0
2020/07/22,Lower NE,643,45.0,597.0,1.0
2020/11/02,Lower NE,1405,208.0,1196.0,1.0
2020/11/21,Lower NE,1842,305.0,1534.0,3.0
2020/11/27,Lower NE,2087,424.0,1659.0,4.0
2021/04/06,Lower NE,5617,374.0,5228.0,15.0
2020/07/26,Lower NE,657,50.0,606.0,1.0
2020/07/27,Lower NE,657,46.0,610.0,1.0
2021/04/04,Lower NE,5546,346.0,5185.0,15.0
2020/07/29,Lower NE,667,53.0,613.0,1.0
2020/09/28,Lower NE,1026,87.0,938.0,1.0
2020/11/25,Lower NE,1989,377.0,1608.0,4.0
2020/07/23,Lower NE,648,47.0,600.0,1.0
2020/05/11,Lower NE,427,135.0,291.0,1.0
2020/09/08,Lower NE,890,113.0,776.0,1.0
2020/03/20,Lower NE,18,,,
2020/11/28,Lower NE,2135,449.0,1682.0,4.0
2020/03/22,Lower NE,18,,,
2021/04/08,Lower NE,5688,403.0,5270.0,15.0
2020/03/24,Lower NE,18,,,
2020/11/26,Lower NE,2025,384.0,1637.0,4.0
2021/05/29,Lower NE,7833,294.0,7515.0,24.0
2021/05/30,Lower NE,7832,270.0,7538.0,24.0
2020/11/22,Lower NE,1879,309.0,1567.0,3.0
2021/05/28,Lower NE,7828,310.0,7495.0,23.0
2020/05/09,Lower NE,415,165.0,249.0,1.0
2021/03/30,Lower NE,5398,332.0,5051.0,15.0
2020/05/10,Lower NE,421,155.0,265.0,1.0
2021/03/31,Lower NE,5422,327.0,5080.0,15.0
2020/11/20,Lower NE,1799,283.0,1513.0,3.0
2020/07/28,Lower NE,663,50.0,612.0,1.0
2020/05/07,Lower NE,398,178.0,219.0,1.0
2020/11/23,Lower NE,1913,331.0,1579.0,3.0
2020/08/26,Lower NE,752,49.0,702.0,1.0
2020/11/24,Lower NE,1958,362.0,1592.0,4.0
2020/11/19,Lower NE,1771,272.0,1496.0,3.0
2020/12/04,Lower NW,556,166.0,387.0,3.0
2020/12/21,Lower NW,749,133.0,611.0,5.0
2020/05/03,Lower NW,66,22.0,44.0,0.0
2020/10/21,Lower NW,185,27.0,156.0,2.0
2020/04/11,Lower NW,28,16.0,12.0,0.0
2021/05/30,Lower NW,2201,55.0,2131.0,15.0
2021/05/13,Lower NW,2121,305.0,1801.0,15.0
2021/01/31,Lower NW,944,58.0,877.0,9.0
2020/05/14,Lower NW,70,11.0,58.0,1.0
2021/05/06,Lower NW,1983,288.0,1680.0,15.0
2021/02/12,Lower NW,973,44.0,919.0,10.0
2020/07/02,Lower NW,71,0.0,71.0,0.0
2020/06/23,Lower NW,74,2.0,72.0,0.0
2021/01/21,Lower NW,908,70.0,829.0,9.0
2020/05/19,Lower NW,70,7.0,62.0,1.0
2021/02/11,Lower NW,973,45.0,918.0,10.0
2021/03/03,Lower NW,1009,34.0,961.0,14.0
2020/09/17,Lower NW,124,11.0,113.0,0.0
2020/11/09,Lower NW,320,94.0,224.0,2.0
2020/06/06,Lower NW,73,2.0,70.0,1.0
2020/08/05,Lower NW,101,8.0,93.0,0.0
2020/07/05,Lower NW,71,0.0,71.0,0.0
2020/09/13,Lower NW,124,13.0,111.0,0.0
2020/07/16,Lower NW,84,13.0,71.0,0.0
2020/08/26,Lower NW,110,3.0,107.0,0.0
2021/05/19,Lower NW,2162,183.0,1964.0,15.0
2020/05/29,Lower NW,73,9.0,63.0,1.0
2020/06/01,Lower NW,73,4.0,68.0,1.0
